label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31
maaf,0.570036,0.782481,0.573760,0.775838,0.576464,0.752614,0.578503,0.747158,0.579951,0.750471,0.582612,0.744933,0.576673,0.745267,0.576806,0.746126,0.575224,0.751645,0.574786,0.752542,0.569305,0.762760,0.568342,0.765578,0.565772,0.767598,0.563238,0.771434,0.562126,0.774470,0.561053,0.778476,0.560390,0.779658,0.560433,0.779887,0.560794,0.783830,0.560245,0.780684,0.559953,0.784224,0.559578,0.787208,0.560674,0.788684,0.561428,0.785510,0.560469,0.786245,0.562114,0.788064,0.561582,0.789521,0.562012,0.789219,0.561771,0.791164,0.561943,0.794534,0.560374,0.793325,0.561184,0.793767
maaf,0.373838,0.937037,0.362020,0.970096,0.320499,0.947890,0.324924,0.905043,0.331520,0.871634,0.342066,0.849931,0.346170,0.820491,0.348949,0.798415,0.344741,0.805628,0.349520,0.793932,0.354422,0.786952,0.357002,0.779456,0.357296,0.779474,0.360147,0.774966,0.361674,0.767110,0.365658,0.760970,0.370004,0.758404,0.370859,0.755595,0.373093,0.753117,0.373573,0.752876,0.377206,0.753377,0.379380,0.758861,0.380114,0.760312,0.383130,0.763339,0.389658,0.764144,0.393535,0.763366,0.394479,0.762730,0.395306,0.763480,0.395275,0.761919,0.393968,0.760492,0.393554,0.762158,0.395956,0.761347
maaf,0.730638,0.955262,0.724485,0.964359,0.713247,0.953942,0.710846,0.939298,0.711468,0.934337,0.712425,0.930639,0.713444,0.931229,0.714605,0.931265,0.718006,0.933970,0.722369,0.933072,0.721791,0.937360,0.722367,0.938593,0.725862,0.940652,0.726979,0.941506,0.730138,0.941756,0.728212,0.947661,0.729345,0.947547,0.729857,0.947467,0.731045,0.946702,0.730736,0.949648,0.730128,0.948963,0.728905,0.951011,0.729232,0.956003,0.731262,0.955097,0.731512,0.956837,0.730727,0.958345,0.731492,0.958454,0.732917,0.956270,0.732195,0.959722,0.733946,0.960093,0.733609,0.962844,0.735859,0.960843
maaf,0.632330,0.982118,0.637424,0.967765,0.636595,0.936890,0.648606,0.928663,0.656765,0.935098,0.661482,0.937052,0.662018,0.944659,0.661949,0.945034,0.658820,0.938160,0.658603,0.925608,0.659514,0.920414,0.660091,0.925559,0.658320,0.927749,0.661795,0.938450,0.661335,0.950420,0.659936,0.952641,0.658952,0.944562,0.658926,0.939112,0.659235,0.929363,0.659301,0.925791,0.660121,0.931708,0.658915,0.936365,0.662469,0.949843,0.663459,0.955045,0.663175,0.959777,0.663497,0.951500,0.663128,0.950219,0.663402,0.937606,0.665706,0.929429,0.667512,0.933170,0.669210,0.940355,0.669926,0.939021
maaf,0.651661,0.984151,0.641422,1.005414,0.643251,0.968895,0.652240,0.963972,0.658219,0.964622,0.661702,0.964425,0.662369,0.964632,0.664017,0.967185,0.663810,0.967679,0.665338,0.966943,0.665537,0.967444,0.665470,0.968088,0.667262,0.967144,0.670409,0.968178,0.671686,0.967784,0.671609,0.966173,0.671633,0.965249,0.671991,0.965715,0.670865,0.967279,0.670760,0.968143,0.671792,0.969242,0.671977,0.970534,0.672261,0.970890,0.672266,0.970739,0.671687,0.972731,0.670809,0.975761,0.670069,0.977482,0.670110,0.979173,0.669321,0.982711,0.668978,0.982028,0.668726,0.984688,0.669809,0.985464
maaf,0.662252,0.926083,0.657653,0.953799,0.662003,0.903590,0.664348,0.882154,0.666630,0.879546,0.665591,0.884022,0.664775,0.885026,0.665209,0.887948,0.664222,0.895339,0.665275,0.899216,0.663191,0.896900,0.664640,0.893093,0.663860,0.894761,0.666071,0.889709,0.666026,0.888229,0.666298,0.888569,0.667179,0.888815,0.663956,0.901918,0.662824,0.907608,0.663717,0.906967,0.664974,0.903761,0.664071,0.899744,0.668653,0.891447,0.664899,0.912808,0.666720,0.924678,0.667894,0.924585,0.666908,0.928522,0.667387,0.927963,0.665516,0.923248,0.666610,0.928054,0.669170,0.922135,0.665856,0.940008
maaf,0.382410,0.975880,0.392887,1.025562,0.390181,1.008058,0.384130,0.974785,0.379577,0.958142,0.379122,0.938097,0.383495,0.925745,0.387266,0.907597,0.391301,0.891044,0.398093,0.874157,0.402328,0.865951,0.404991,0.852390,0.407811,0.842006,0.414507,0.831934,0.418984,0.826488,0.420876,0.822752,0.424581,0.817275,0.430324,0.812514,0.433258,0.809391,0.438667,0.802854,0.440574,0.800344,0.443813,0.795340,0.448156,0.790912,0.451137,0.790669,0.455481,0.788305,0.462049,0.787674,0.463243,0.787512,0.470739,0.785792,0.472059,0.786516,0.476038,0.789400,0.479878,0.791308,0.481715,0.793461
maaf,0.688194,0.976392,0.689511,0.977993,0.692382,0.914814,0.672036,0.924476,0.652652,0.957164,0.655500,0.945736,0.655939,0.944527,0.655916,0.947562,0.659855,0.946378,0.662405,0.946974,0.662592,0.947402,0.662550,0.950245,0.669759,0.938915,0.679041,0.921848,0.681243,0.918806,0.661761,0.951808,0.662112,0.955330,0.662983,0.953937,0.661441,0.957171,0.660431,0.961713,0.661964,0.961525,0.662944,0.961163,0.663877,0.956903,0.669298,0.950867,0.662788,0.963164,0.662423,0.964103,0.663398,0.963179,0.674091,0.943275,0.665112,0.962900,0.665469,0.961754,0.667740,0.956336,0.667239,0.959585
maaf,0.592569,0.985969,0.595751,0.967295,0.569177,0.903190,0.552470,0.841806,0.559308,0.819900,0.569550,0.807690,0.567126,0.804635,0.576261,0.809344,0.577156,0.813756,0.578314,0.813638,0.578550,0.812882,0.578313,0.813914,0.579591,0.816260,0.577192,0.827254,0.576578,0.834856,0.576854,0.838706,0.576667,0.841161,0.574993,0.843216,0.576899,0.846207,0.578568,0.847100,0.580176,0.847858,0.580152,0.847896,0.579307,0.851944,0.581153,0.844903,0.580110,0.848399,0.579946,0.849753,0.579226,0.849880,0.576446,0.852730,0.579196,0.846614,0.576928,0.851135,0.577664,0.848986,0.577669,0.849810
maaf,0.393563,0.933319,0.363257,0.926931,0.363787,0.912034,0.362665,0.868035,0.358339,0.836635,0.354163,0.815546,0.348725,0.814199,0.348043,0.792525,0.345569,0.793028,0.351943,0.776565,0.356840,0.762706,0.362401,0.750855,0.365471,0.748397,0.369753,0.744262,0.371711,0.742010,0.373538,0.740941,0.377302,0.739063,0.379348,0.737149,0.379905,0.736681,0.381824,0.734355,0.383597,0.732862,0.384905,0.733586,0.383795,0.735156,0.383271,0.735468,0.383217,0.735585,0.386127,0.734747,0.385027,0.736792,0.382528,0.738563,0.382191,0.740458,0.382515,0.743830,0.381515,0.748247,0.381089,0.748000
maaf,0.649421,0.990722,0.645853,0.971574,0.640879,0.983258,0.645305,0.976675,0.649803,0.974660,0.650208,0.977753,0.651440,0.978741,0.651969,0.979304,0.652770,0.982556,0.655576,0.982526,0.657678,0.982396,0.657497,0.982803,0.658300,0.983291,0.659003,0.982875,0.658529,0.981871,0.660508,0.980533,0.655861,0.978268,0.655501,0.977868,0.655464,0.977762,0.657366,0.979742,0.657102,0.982528,0.656887,0.982700,0.658757,0.983113,0.658987,0.984275,0.659321,0.984902,0.659697,0.985073,0.661311,0.985781,0.662548,0.987338,0.662269,0.988150,0.661792,0.989644,0.662700,0.989355,0.662897,0.989510
maaf,0.788691,0.608262,0.789106,0.611509,0.786617,0.617485,0.787075,0.617466,0.793185,0.601340,0.780722,0.630862,0.788940,0.583380,0.789686,0.589205,0.787997,0.580137,0.757300,0.663948,0.726602,0.747759,0.695904,0.831571,0.665207,0.915382,0.634509,0.999193,0.617741,1.032954,0.620016,0.987920,0.628824,0.976284,0.634206,0.975110,0.642202,0.971320,0.645819,0.961149,0.645033,0.949132,0.647275,0.942621,0.649591,0.944919,0.650828,0.948608,0.655377,0.959187,0.656587,0.966357,0.659549,0.971221,0.661699,0.966326,0.661582,0.968502,0.660831,0.962652,0.658302,0.962871,0.660372,0.965832
maaf,0.653102,0.928918,0.651356,0.933702,0.474288,0.974910,0.556190,0.910312,0.638392,0.842769,0.628992,0.827589,0.627804,0.828812,0.632813,0.817503,0.637025,0.808787,0.641747,0.804212,0.641741,0.801535,0.641285,0.801924,0.642118,0.801414,0.643079,0.801454,0.645925,0.797374,0.646384,0.796083,0.644047,0.798112,0.644885,0.797240,0.645434,0.798599,0.645706,0.799940,0.647085,0.798417,0.647480,0.798564,0.646853,0.799620,0.646119,0.798295,0.646356,0.798608,0.647305,0.799931,0.647945,0.799842,0.646894,0.800452,0.644728,0.802268,0.645433,0.802346,0.645505,0.802092,0.645007,0.801959
maaf,0.680086,1.013632,0.673953,1.024803,0.669868,0.994058,0.679162,0.985634,0.693113,0.979013,0.696433,0.978043,0.696931,0.976533,0.700948,0.973480,0.705006,0.972125,0.708500,0.972025,0.711098,0.972954,0.711071,0.972972,0.712024,0.974072,0.714502,0.971542,0.715171,0.972950,0.717055,0.975402,0.715645,0.974502,0.714702,0.975974,0.716169,0.975557,0.714575,0.976615,0.714015,0.973952,0.714715,0.973722,0.711161,0.979561,0.713044,0.977211,0.713456,0.979327,0.715585,0.978817,0.715445,0.982198,0.715363,0.987172,0.715231,0.981512,0.715635,0.986563,0.715006,0.986803,0.716433,0.986215
maaf,0.331400,0.956042,0.342983,1.055738,0.365287,1.052559,0.376304,1.026653,0.368840,1.002761,0.368461,1.005722,0.365414,0.984371,0.365915,0.968054,0.363558,0.969246,0.367258,0.951777,0.369886,0.931470,0.375252,0.913283,0.375221,0.912901,0.382128,0.896036,0.389865,0.881407,0.391133,0.879341,0.395857,0.865979,0.406244,0.852372,0.413310,0.840304,0.420412,0.835505,0.423796,0.829583,0.432753,0.823473,0.438773,0.822557,0.446792,0.818463,0.455415,0.819715,0.465741,0.818325,0.472879,0.817152,0.478347,0.815785,0.489020,0.812696,0.496616,0.815040,0.494181,0.818630,0.499422,0.820269
maaf,0.531675,0.968155,0.508609,1.007661,0.485346,0.988550,0.474275,0.955951,0.472633,0.939142,0.476409,0.905582,0.478993,0.892294,0.481963,0.870398,0.480734,0.861524,0.479653,0.857208,0.481696,0.847001,0.481226,0.842260,0.482486,0.840679,0.483891,0.835311,0.484541,0.830416,0.485509,0.826332,0.486685,0.822222,0.488313,0.820322,0.488862,0.817653,0.489793,0.814746,0.489274,0.812452,0.491044,0.810671,0.492275,0.809900,0.491210,0.809484,0.492372,0.808399,0.493611,0.806803,0.496070,0.807731,0.497497,0.808807,0.500348,0.809629,0.501145,0.813139,0.501831,0.813048,0.501806,0.812365
maaf,0.518585,0.947613,0.516483,0.952240,0.515638,0.897496,0.517975,0.867089,0.516950,0.853283,0.520217,0.846157,0.525882,0.825376,0.526903,0.814205,0.528925,0.809031,0.529388,0.797382,0.530960,0.791714,0.530853,0.791277,0.532149,0.791658,0.535918,0.794954,0.535493,0.797727,0.536096,0.799728,0.539872,0.801732,0.539284,0.808502,0.540127,0.813574,0.541631,0.813874,0.539098,0.820555,0.539401,0.824931,0.539165,0.825015,0.540046,0.824536,0.538400,0.825788,0.537137,0.826235,0.537324,0.826384,0.536372,0.827504,0.534359,0.831312,0.533801,0.831585,0.534899,0.831582,0.536217,0.832386
maaf,0.242760,0.968598,0.242793,0.960800,0.244301,0.938662,0.252924,0.909897,0.262848,0.885650,0.257745,0.888356,0.272382,0.868009,0.279698,0.849390,0.278339,0.849014,0.286872,0.834748,0.292219,0.825119,0.297880,0.814460,0.302072,0.810437,0.309645,0.803549,0.319505,0.788714,0.323364,0.783552,0.330027,0.775636,0.347035,0.763853,0.356210,0.756691,0.363629,0.753810,0.374559,0.750019,0.381921,0.749007,0.385333,0.750956,0.396326,0.747660,0.399419,0.752382,0.400482,0.758752,0.400869,0.757270,0.400702,0.757669,0.402549,0.755818,0.401212,0.755679,0.399937,0.755753,0.400039,0.757067
maaf,0.611634,0.957016,0.611422,0.952975,0.607123,0.871072,0.603321,0.817538,0.616148,0.790138,0.623333,0.784691,0.630488,0.783805,0.630682,0.783980,0.635686,0.795811,0.639092,0.801605,0.640343,0.805688,0.640782,0.808290,0.641574,0.812941,0.637038,0.820366,0.644666,0.816830,0.645115,0.823038,0.645938,0.827196,0.645712,0.827362,0.642602,0.828176,0.641521,0.832393,0.638810,0.834686,0.635114,0.840392,0.636849,0.837238,0.633043,0.843225,0.634307,0.845345,0.631997,0.848138,0.630755,0.853670,0.626412,0.858193,0.627944,0.853793,0.627162,0.850937,0.629332,0.847623,0.628138,0.849098
maaf,0.588778,0.883967,0.591068,0.884016,0.599380,0.813509,0.601410,0.773375,0.599217,0.754027,0.605500,0.744394,0.607534,0.737525,0.611755,0.738771,0.611771,0.742878,0.608960,0.747003,0.609654,0.747912,0.608662,0.748344,0.608118,0.758805,0.607163,0.763618,0.608909,0.777083,0.607951,0.782868,0.608794,0.783208,0.611707,0.784177,0.607473,0.794462,0.611728,0.791797,0.608538,0.790339,0.608483,0.790997,0.605097,0.791509,0.603409,0.794296,0.607727,0.795790,0.605482,0.794182,0.605921,0.793240,0.609594,0.794942,0.606285,0.801393,0.607818,0.802005,0.608745,0.802901,0.607695,0.802209
maaf,0.720686,0.934669,0.716827,0.934252,0.691419,0.923437,0.697026,0.905731,0.702876,0.896454,0.709331,0.891192,0.710706,0.890350,0.711697,0.891102,0.714057,0.889525,0.714341,0.889904,0.715047,0.892373,0.715263,0.891721,0.713415,0.896101,0.712478,0.895652,0.711763,0.898407,0.710626,0.899900,0.708409,0.898734,0.708764,0.898676,0.708758,0.901235,0.708350,0.901424,0.707384,0.902534,0.707029,0.905521,0.707545,0.905035,0.706253,0.909784,0.706542,0.906859,0.706302,0.907864,0.708707,0.907973,0.707251,0.913696,0.709415,0.913959,0.705768,0.918545,0.708106,0.920120,0.712683,0.918290
maaf,0.655844,0.996663,0.650625,0.961298,0.642556,0.977764,0.648103,0.963285,0.655982,0.960431,0.661368,0.957843,0.661935,0.950130,0.661585,0.951620,0.662223,0.954051,0.664827,0.955030,0.665745,0.956959,0.665295,0.955300,0.667129,0.957324,0.667060,0.956729,0.668480,0.958095,0.668301,0.960984,0.668995,0.959769,0.670143,0.958738,0.667921,0.961271,0.668192,0.966461,0.668488,0.967310,0.668404,0.966970,0.668188,0.968210,0.668171,0.968535,0.670748,0.968437,0.669815,0.969178,0.670884,0.968378,0.670810,0.967823,0.670625,0.967561,0.672478,0.964505,0.674146,0.965105,0.676064,0.967796
maaf,0.388338,1.048711,0.400932,1.019419,0.395625,0.988641,0.391619,0.964318,0.389059,0.934659,0.392970,0.911162,0.397114,0.899881,0.405167,0.874156,0.407762,0.860572,0.415555,0.843519,0.418416,0.835401,0.424091,0.824494,0.426692,0.818995,0.432302,0.813509,0.437603,0.808367,0.440939,0.804897,0.446462,0.802722,0.449312,0.799718,0.454516,0.796081,0.457280,0.795378,0.461378,0.794890,0.463380,0.795292,0.467593,0.793945,0.471254,0.793471,0.474296,0.793888,0.477381,0.798292,0.481092,0.801134,0.489546,0.806772,0.491055,0.811398,0.494854,0.814237,0.494664,0.820706,0.494170,0.822975
maaf,0.626153,0.972475,0.625551,0.922558,0.606550,0.867701,0.605528,0.830196,0.607655,0.798709,0.622281,0.782084,0.628959,0.783215,0.628310,0.783393,0.635346,0.787752,0.633915,0.793956,0.636860,0.798856,0.638023,0.803619,0.641038,0.797104,0.639460,0.804049,0.637297,0.805518,0.636051,0.807373,0.634815,0.818365,0.629495,0.822974,0.628021,0.821936,0.623652,0.824177,0.625502,0.824138,0.622704,0.827642,0.619043,0.832552,0.614508,0.841197,0.616821,0.837835,0.614203,0.842060,0.613358,0.842818,0.612676,0.843887,0.610580,0.846418,0.608529,0.847559,0.609854,0.847236,0.608964,0.847146
maaf,0.287119,0.955246,0.285299,0.953267,0.291574,0.905658,0.295712,0.867306,0.293452,0.863126,0.294901,0.846160,0.308781,0.825152,0.314963,0.815200,0.318209,0.810627,0.327726,0.799092,0.341776,0.787297,0.355811,0.780383,0.356614,0.781525,0.375715,0.774475,0.382522,0.774491,0.382536,0.775882,0.393238,0.772163,0.395587,0.772211,0.396331,0.770379,0.396745,0.770333,0.397432,0.769956,0.397629,0.767715,0.398105,0.767771,0.398942,0.768814,0.397117,0.768707,0.397713,0.769013,0.397871,0.769342,0.401166,0.768402,0.400261,0.767409,0.400239,0.767776,0.397926,0.770151,0.399333,0.768438
maaf,0.403710,1.009783,0.431039,1.005249,0.446553,0.990850,0.444038,0.946285,0.433878,0.957171,0.446778,0.916404,0.456052,0.884300,0.462063,0.863318,0.462168,0.860778,0.464366,0.847757,0.470394,0.837511,0.475558,0.827011,0.475736,0.827342,0.481305,0.822679,0.485044,0.818027,0.485798,0.817087,0.490274,0.814318,0.494705,0.811858,0.499422,0.808355,0.499458,0.809043,0.506254,0.811034,0.509290,0.814644,0.511140,0.815142,0.513159,0.815976,0.516253,0.820206,0.517081,0.821440,0.515986,0.822669,0.515952,0.821828,0.515906,0.820972,0.516149,0.821293,0.516201,0.821335,0.515238,0.819443
maaf,0.413345,1.020982,0.413467,0.999570,0.405286,0.956211,0.401716,0.944289,0.409080,0.910075,0.410336,0.898073,0.414508,0.877796,0.417362,0.868067,0.420050,0.860397,0.421963,0.848341,0.428111,0.841264,0.432408,0.835049,0.436948,0.828858,0.440184,0.820866,0.444590,0.817271,0.448430,0.812877,0.453459,0.809616,0.456126,0.806400,0.460287,0.803195,0.464290,0.801705,0.467663,0.799566,0.472195,0.796167,0.474277,0.796305,0.480136,0.794605,0.483290,0.796662,0.489131,0.798954,0.490932,0.802033,0.489216,0.803597,0.491487,0.803566,0.491141,0.803164,0.492266,0.803091,0.492538,0.806107
maaf,0.275462,0.956362,0.273103,0.967813,0.278355,0.920397,0.283418,0.883350,0.287088,0.872201,0.291086,0.855120,0.305233,0.829978,0.314200,0.813210,0.316575,0.807920,0.322988,0.797691,0.331245,0.790700,0.334385,0.785620,0.338340,0.781139,0.344042,0.777019,0.349966,0.771294,0.350179,0.771798,0.356331,0.767612,0.364079,0.764588,0.371303,0.765760,0.376220,0.764311,0.383767,0.764359,0.388928,0.765218,0.391628,0.769052,0.391112,0.768546,0.393160,0.767801,0.392588,0.766433,0.392384,0.766960,0.391434,0.768573,0.392911,0.766935,0.391980,0.768796,0.393676,0.768175,0.393702,0.769280
maaf,0.739057,0.999174,0.738467,0.991886,0.737691,0.949319,0.727737,0.934365,0.719256,0.923765,0.709538,0.893947,0.711116,0.898479,0.709717,0.879116,0.706720,0.868196,0.709909,0.850879,0.711139,0.842006,0.711958,0.841223,0.716477,0.825607,0.713652,0.822291,0.714780,0.817282,0.717004,0.816548,0.716345,0.817502,0.718962,0.814213,0.716526,0.816685,0.720570,0.813766,0.718438,0.815564,0.718461,0.816164,0.719487,0.813629,0.721564,0.810299,0.722009,0.807950,0.722878,0.805256,0.723324,0.805804,0.722527,0.807142,0.721915,0.808147,0.721381,0.809409,0.723026,0.804650,0.723728,0.803057
maaf,0.579489,0.911404,0.567081,0.898888,0.569874,0.835762,0.563293,0.795977,0.568828,0.773317,0.578494,0.767303,0.579351,0.766406,0.580292,0.766232,0.584731,0.769343,0.585748,0.773046,0.586450,0.777874,0.587811,0.777877,0.587694,0.782814,0.586100,0.785128,0.587010,0.785438,0.586379,0.789043,0.584866,0.791152,0.584417,0.794453,0.582959,0.798415,0.582545,0.800453,0.582793,0.802710,0.581542,0.802512,0.580368,0.799532,0.581114,0.796880,0.577128,0.804200,0.576041,0.804941,0.575736,0.806414,0.575056,0.807232,0.575045,0.806940,0.575602,0.806074,0.574734,0.808661,0.575528,0.809199
maaf,0.395888,1.044262,0.417315,1.019928,0.408104,0.971880,0.403696,0.956112,0.405602,0.922312,0.413231,0.896319,0.420735,0.872010,0.424513,0.858032,0.429487,0.847809,0.438301,0.835808,0.442501,0.830471,0.453267,0.823131,0.459833,0.819746,0.467250,0.812599,0.472534,0.808912,0.475741,0.804595,0.481242,0.801037,0.483930,0.799511,0.489414,0.797851,0.491104,0.797026,0.499617,0.800774,0.499622,0.805414,0.504750,0.802762,0.506374,0.804661,0.506846,0.805627,0.508601,0.805648,0.507952,0.807161,0.505962,0.808156,0.506879,0.807193,0.507435,0.807455,0.506298,0.807127,0.506499,0.808673
maaf,0.493862,0.970357,0.490858,0.973120,0.487853,0.975883,0.484848,0.978645,0.481844,0.981408,0.478839,0.984171,0.475835,0.986933,0.472830,0.989696,0.469826,0.992458,0.466821,0.995221,0.463816,0.997984,0.460812,1.000746,0.457807,1.003509,0.454803,1.006271,0.451798,1.009034,0.448793,1.011797,0.445789,1.014559,0.442784,1.017322,0.439780,1.020085,0.436775,1.022847,0.433771,1.025610,0.417207,1.028843,0.433830,1.005410,0.415817,0.984331,0.406613,0.964209,0.405286,0.953141,0.407620,0.932845,0.406973,0.924399,0.408941,0.911960,0.411269,0.901010,0.414744,0.888206,0.418430,0.877258
maaf,0.612431,0.963541,0.607324,0.970492,0.605015,0.919502,0.610799,0.862208,0.616882,0.827088,0.617039,0.796398,0.614415,0.802014,0.615112,0.775925,0.617016,0.764361,0.619505,0.755359,0.622044,0.751810,0.621817,0.750943,0.623045,0.751861,0.623411,0.757363,0.625526,0.759325,0.623993,0.760815,0.624300,0.761760,0.625712,0.762226,0.624219,0.761410,0.625893,0.762377,0.625627,0.761336,0.625505,0.761970,0.623779,0.763842,0.626696,0.761729,0.628034,0.760213,0.627580,0.761102,0.627959,0.762844,0.627799,0.763463,0.627112,0.764234,0.629886,0.763286,0.630744,0.763281,0.630271,0.764121
maaf,0.688479,0.881941,0.690498,0.882010,0.697544,0.867024,0.713148,0.866376,0.718567,0.879364,0.723802,0.888080,0.722579,0.890494,0.730838,0.887979,0.737528,0.883593,0.745193,0.880514,0.756758,0.882536,0.757930,0.883906,0.764786,0.894164,0.765986,0.909658,0.769615,0.914838,0.768712,0.906922,0.768134,0.901858,0.766945,0.897166,0.761879,0.899874,0.758181,0.908943,0.753533,0.919880,0.753365,0.921616,0.751096,0.931398,0.741890,0.943274,0.732261,0.939241,0.722511,0.931592,0.714935,0.927751,0.715492,0.931749,0.704609,0.939340,0.695348,0.947753,0.688041,0.950120,0.676684,0.950381
maaf,0.347049,0.940152,0.347049,0.940152,0.390273,1.029279,0.383143,0.998644,0.382640,0.999778,0.375212,0.981115,0.375667,0.961008,0.377670,0.946189,0.375371,0.948118,0.379763,0.925132,0.387893,0.904779,0.387868,0.904797,0.398638,0.881977,0.405575,0.865256,0.415613,0.853104,0.413928,0.850793,0.422434,0.838230,0.429435,0.832128,0.436318,0.825082,0.437402,0.822876,0.446425,0.816970,0.453896,0.814290,0.453910,0.815582,0.462033,0.813033,0.468979,0.815674,0.477668,0.818359,0.478972,0.821544,0.489520,0.822575,0.498921,0.826146,0.500586,0.829927,0.503351,0.831761,0.506635,0.830768
